locationtext,detectorid,starttime,volume,speed,length
Foster NB,1363,2011-09-22 06:36:20,5,56,1.6
Foster NB,1363,2011-09-22 06:36:40,6,52,1.6
Foster NB,1363,2011-09-22 06:37:00,7,55,1.6
Foster NB,1363,2011-09-22 06:37:20,7,57,1.6
Foster NB,1363,2011-09-22 06:37:40,4,56,1.6
Foster NB,1363,2011-09-22 06:38:00,7,56,1.6
Foster NB,1363,2011-09-22 06:38:20,7,48,1.6
Foster NB,1363,2011-09-22 06:38:40,3,64,1.6
Foster NB,1363,2011-09-22 06:39:00,10,52,1.6
Foster NB,1363,2011-09-22 06:39:20,7,51,1.6
Foster NB,1363,2011-09-22 06:39:40,6,57,1.6
Foster NB,1363,2011-09-22 06:40:00,7,53,1.6
Foster NB,1363,2011-09-22 06:40:20,4,65,1.6
Foster NB,1363,2011-09-22 06:40:40,6,64,1.6
Foster NB,1363,2011-09-22 06:41:00,3,51,1.6
Foster NB,1363,2011-09-22 06:41:20,9,45,1.6
Foster NB,1363,2011-09-22 06:41:40,8,54,1.6
Foster NB,1363,2011-09-22 06:42:00,7,67,1.6
Foster NB,1363,2011-09-22 06:42:20,0,,1.6
Foster NB,1363,2011-09-22 06:42:40,0,,1.6
Foster NB,1363,2011-09-22 06:43:00,8,62,1.6
Foster NB,1363,2011-09-22 06:43:20,12,52,1.6
Foster NB,1363,2011-09-22 06:43:40,3,55,1.6
Foster NB,1363,2011-09-22 06:44:00,3,60,1.6
Foster NB,1363,2011-09-22 06:44:20,5,58,1.6
Foster NB,1363,2011-09-22 06:44:40,2,61,1.6
Foster NB,1363,2011-09-22 06:45:00,7,60,1.6
Foster NB,1363,2011-09-22 06:45:20,4,47,1.6
Foster NB,1363,2011-09-22 06:45:40,12,47,1.6
Foster NB,1363,2011-09-22 06:46:00,2,43,1.6
Foster NB,1363,2011-09-22 06:46:20,7,45,1.6
Foster NB,1363,2011-09-22 06:46:40,10,37,1.6
Foster NB,1363,2011-09-22 06:47:00,6,60,1.6
Foster NB,1363,2011-09-22 06:47:20,4,63,1.6
Foster NB,1363,2011-09-22 06:47:40,3,59,1.6
Foster NB,1363,2011-09-22 06:48:00,5,47,1.6
Foster NB,1363,2011-09-22 06:48:20,2,52,1.6
Foster NB,1363,2011-09-22 06:48:40,6,57,1.6
Foster NB,1363,2011-09-22 06:49:00,4,55,1.6
Foster NB,1363,2011-09-22 06:49:20,3,51,1.6
Foster NB,1363,2011-09-22 06:49:40,6,55,1.6
Foster NB,1363,2011-09-22 06:50:00,3,67,1.6
Foster NB,1363,2011-09-22 06:50:20,5,59,1.6
Foster NB,1363,2011-09-22 06:50:40,7,62,1.6
Foster NB,1363,2011-09-22 06:51:00,6,54,1.6
Foster NB,1363,2011-09-22 06:51:20,3,74,1.6
Foster NB,1363,2011-09-22 06:51:40,7,48,1.6
Foster NB,1363,2011-09-22 06:52:00,0,,1.6
Foster NB,1363,2011-09-22 06:52:20,0,,1.6
Foster NB,1363,2011-09-22 06:52:40,5,43,1.6
Foster NB,1363,2011-09-22 06:53:00,5,76,1.6
Foster NB,1363,2011-09-22 06:53:20,0,,1.6
Foster NB,1363,2011-09-22 06:53:40,5,62,1.6
Foster NB,1363,2011-09-22 06:54:00,4,45,1.6
Foster NB,1363,2011-09-22 06:54:20,10,54,1.6
Foster NB,1363,2011-09-22 06:54:40,6,62,1.6
Foster NB,1363,2011-09-22 06:55:00,0,,1.6
Foster NB,1363,2011-09-22 06:55:20,3,58,1.6
Foster NB,1363,2011-09-22 06:55:40,5,67,1.6
Foster NB,1363,2011-09-22 06:56:00,0,,1.6
Foster NB,1363,2011-09-22 06:56:20,0,,1.6
Foster NB,1363,2011-09-22 06:56:40,3,52,1.6
Foster NB,1363,2011-09-22 06:57:00,6,44,1.6
Foster NB,1363,2011-09-22 06:57:20,0,,1.6
Foster NB,1363,2011-09-22 06:57:40,4,54,1.6
Foster NB,1363,2011-09-22 06:58:00,8,51,1.6
Foster NB,1363,2011-09-22 06:58:20,3,57,1.6
Foster NB,1363,2011-09-22 06:58:40,0,,1.6
Foster NB,1363,2011-09-22 06:59:00,4,59,1.6
Foster NB,1363,2011-09-22 06:59:20,4,73,1.6
Foster NB,1363,2011-09-22 06:59:40,7,46,1.6
Foster NB,1363,2011-09-22 07:00:00,6,47,1.6
Foster NB,1363,2011-09-22 07:00:20,6,61,1.6
Foster NB,1363,2011-09-22 07:00:40,6,57,1.6
Foster NB,1363,2011-09-22 07:01:00,0,,1.6
Foster NB,1363,2011-09-22 07:01:20,3,56,1.6
Foster NB,1363,2011-09-22 07:01:40,6,57,1.6
Foster NB,1363,2011-09-22 07:02:00,4,47,1.6
Foster NB,1363,2011-09-22 07:02:20,9,50,1.6
Foster NB,1363,2011-09-22 07:02:40,11,48,1.6
Foster NB,1363,2011-09-22 07:03:00,6,52,1.6
Foster NB,1363,2011-09-22 07:03:20,7,62,1.6
Foster NB,1363,2011-09-22 07:03:40,4,51,1.6
Foster NB,1363,2011-09-22 07:04:00,3,57,1.6
Foster NB,1363,2011-09-22 07:04:20,7,50,1.6
Foster NB,1363,2011-09-22 07:04:40,7,59,1.6
Foster NB,1363,2011-09-22 07:05:00,4,56,1.6
Foster NB,1363,2011-09-22 07:05:20,0,,1.6
Foster NB,1363,2011-09-22 07:05:40,9,58,1.6
Foster NB,1363,2011-09-22 07:06:00,0,,1.6
Foster NB,1363,2011-09-22 07:06:20,0,,1.6
Foster NB,1363,2011-09-22 07:06:40,6,53,1.6
Foster NB,1363,2011-09-22 07:07:00,2,50,1.6
Foster NB,1363,2011-09-22 07:07:20,0,,1.6
Foster NB,1363,2011-09-22 07:07:40,5,55,1.6
Foster NB,1363,2011-09-22 07:08:00,5,51,1.6
Foster NB,1363,2011-09-22 07:08:20,6,59,1.6
Foster NB,1363,2011-09-22 07:08:40,0,,1.6
Foster NB,1363,2011-09-22 07:09:00,6,47,1.6
Foster NB,1363,2011-09-22 07:09:20,7,53,1.6
Foster NB,1363,2011-09-22 07:09:40,3,51,1.6
Foster NB,1363,2011-09-22 07:10:00,7,44,1.6
Foster NB,1363,2011-09-22 07:10:20,7,45,1.6
Foster NB,1363,2011-09-22 07:10:40,4,55,1.6
Foster NB,1363,2011-09-22 07:11:00,9,59,1.6
Foster NB,1363,2011-09-22 07:11:20,4,59,1.6
Foster NB,1363,2011-09-22 07:11:40,7,53,1.6
Foster NB,1363,2011-09-22 07:12:00,4,50,1.6
Foster NB,1363,2011-09-22 07:12:20,0,,1.6
Foster NB,1363,2011-09-22 07:12:40,5,62,1.6
Foster NB,1363,2011-09-22 07:13:00,5,57,1.6
Foster NB,1363,2011-09-22 07:13:20,6,49,1.6
Foster NB,1363,2011-09-22 07:13:40,4,58,1.6
Foster NB,1363,2011-09-22 07:14:00,6,63,1.6
Foster NB,1363,2011-09-22 07:14:20,5,54,1.6
Foster NB,1363,2011-09-22 07:14:40,6,65,1.6
Foster NB,1363,2011-09-22 07:15:00,1,90,1.6
Foster NB,1363,2011-09-22 07:15:20,9,45,1.6
Foster NB,1363,2011-09-22 07:15:40,9,42,1.6
Foster NB,1363,2011-09-22 07:16:00,0,,1.6
Foster NB,1363,2011-09-22 07:16:20,7,51,1.6
Foster NB,1363,2011-09-22 07:16:40,8,45,1.6
Foster NB,1363,2011-09-22 07:17:00,0,,1.6
Foster NB,1363,2011-09-22 07:17:20,8,36,1.6
Foster NB,1363,2011-09-22 07:17:40,9,44,1.6
Foster NB,1363,2011-09-22 07:18:00,6,46,1.6
Foster NB,1363,2011-09-22 07:18:20,2,48,1.6
Foster NB,1363,2011-09-22 07:18:40,8,46,1.6
Foster NB,1363,2011-09-22 07:19:00,9,41,1.6
Foster NB,1363,2011-09-22 07:19:20,8,40,1.6
Foster NB,1363,2011-09-22 07:19:40,7,32,1.6
Foster NB,1363,2011-09-22 07:20:00,8,39,1.6
Foster NB,1363,2011-09-22 07:20:20,9,37,1.6
Foster NB,1363,2011-09-22 07:20:40,8,41,1.6
Foster NB,1363,2011-09-22 07:21:00,12,41,1.6
Foster NB,1363,2011-09-22 07:21:20,0,,1.6
Foster NB,1363,2011-09-22 07:21:40,0,,1.6
Foster NB,1363,2011-09-22 07:22:00,0,,1.6
Foster NB,1363,2011-09-22 07:22:20,6,48,1.6
Foster NB,1363,2011-09-22 07:22:40,6,43,1.6
Foster NB,1363,2011-09-22 07:23:00,9,42,1.6
Foster NB,1363,2011-09-22 07:23:20,7,46,1.6
Foster NB,1363,2011-09-22 07:23:40,4,45,1.6
Foster NB,1363,2011-09-22 07:24:00,8,41,1.6
Foster NB,1363,2011-09-22 07:24:20,0,,1.6
Foster NB,1363,2011-09-22 07:24:40,0,,1.6
Foster NB,1363,2011-09-22 07:25:00,10,45,1.6
Foster NB,1363,2011-09-22 07:25:20,7,47,1.6
Foster NB,1363,2011-09-22 07:25:40,10,44,1.6
Foster NB,1363,2011-09-22 07:26:00,7,52,1.6
Foster NB,1363,2011-09-22 07:26:20,7,34,1.6
Foster NB,1363,2011-09-22 07:26:40,0,,1.6
Foster NB,1363,2011-09-22 07:27:00,9,42,1.6
Foster NB,1363,2011-09-22 07:27:20,0,,1.6
Foster NB,1363,2011-09-22 07:27:40,7,45,1.6
Foster NB,1363,2011-09-22 07:28:00,10,39,1.6
Foster NB,1363,2011-09-22 07:28:20,8,34,1.6
Foster NB,1363,2011-09-22 07:28:40,10,32,1.6
Foster NB,1363,2011-09-22 07:29:00,6,33,1.6
Foster NB,1363,2011-09-22 07:29:20,0,,1.6
Foster NB,1363,2011-09-22 07:29:40,9,36,1.6
Foster NB,1363,2011-09-22 07:30:00,0,,1.6
Foster NB,1363,2011-09-22 07:30:20,7,18,1.6
Foster NB,1363,2011-09-22 07:30:40,0,,1.6
Foster NB,1363,2011-09-22 07:31:00,,,1.6
Foster NB,1363,2011-09-22 07:31:20,6,27,1.6
Foster NB,1363,2011-09-22 07:31:40,6,21,1.6
Foster NB,1363,2011-09-22 07:32:00,6,24,1.6
Foster NB,1363,2011-09-22 07:32:20,9,23,1.6
Foster NB,1363,2011-09-22 07:32:40,0,,1.6
Foster NB,1363,2011-09-22 07:33:00,8,24,1.6
Foster NB,1363,2011-09-22 07:33:20,0,,1.6
Foster NB,1363,2011-09-22 07:33:40,0,,1.6
Foster NB,1363,2011-09-22 07:34:00,0,,1.6
Foster NB,1363,2011-09-22 07:34:20,7,24,1.6
Foster NB,1363,2011-09-22 07:34:40,0,,1.6
Foster NB,1363,2011-09-22 07:35:00,6,36,1.6
Foster NB,1363,2011-09-22 07:35:20,9,34,1.6
Foster NB,1363,2011-09-22 07:35:40,7,25,1.6
Foster NB,1363,2011-09-22 07:36:00,6,22,1.6
Foster NB,1363,2011-09-22 07:36:20,9,21,1.6
Foster NB,1363,2011-09-22 07:36:40,8,21,1.6
Foster NB,1363,2011-09-22 07:37:00,6,10,1.6
Foster NB,1363,2011-09-22 07:37:20,7,11,1.6
Foster NB,1363,2011-09-22 07:37:40,4,11,1.6
Foster NB,1363,2011-09-22 07:38:00,5,7,1.6
Foster NB,1363,2011-09-22 07:38:20,4,14,1.6
Foster NB,1363,2011-09-22 07:38:40,5,11,1.6
Foster NB,1363,2011-09-22 07:39:00,4,14,1.6
Foster NB,1363,2011-09-22 07:39:20,4,12,1.6
Foster NB,1363,2011-09-22 07:39:40,5,16,1.6
Foster NB,1363,2011-09-22 07:40:00,4,18,1.6
Foster NB,1363,2011-09-22 07:40:20,7,22,1.6
Foster NB,1363,2011-09-22 07:40:40,8,26,1.6
Foster NB,1363,2011-09-22 07:41:00,9,23,1.6
Foster NB,1363,2011-09-22 07:41:20,8,21,1.6
Foster NB,1363,2011-09-22 07:41:40,8,18,1.6
Foster NB,1363,2011-09-22 07:42:00,7,19,1.6
Foster NB,1363,2011-09-22 07:42:20,5,12,1.6
Foster NB,1363,2011-09-22 07:42:40,4,13,1.6
Foster NB,1363,2011-09-22 07:43:00,5,9,1.6
Foster NB,1363,2011-09-22 07:43:20,8,20,1.6
Foster NB,1363,2011-09-22 07:43:40,7,25,1.6
Foster NB,1363,2011-09-22 07:44:00,10,28,1.6
Foster NB,1363,2011-09-22 07:44:20,8,25,1.6
Foster NB,1363,2011-09-22 07:44:40,0,,1.6
Foster NB,1363,2011-09-22 07:45:00,7,27,1.6
Foster NB,1363,2011-09-22 07:45:20,0,,1.6
Foster NB,1363,2011-09-22 07:45:40,10,30,1.6
Foster NB,1363,2011-09-22 07:46:00,0,,1.6
Foster NB,1363,2011-09-22 07:46:20,5,15,1.6
Foster NB,1363,2011-09-22 07:46:40,0,,1.6
Foster NB,1363,2011-09-22 07:47:00,8,15,1.6
Foster NB,1363,2011-09-22 07:47:20,8,22,1.6
Foster NB,1363,2011-09-22 07:47:40,6,17,1.6
Foster NB,1363,2011-09-22 07:48:00,0,,1.6
Foster NB,1363,2011-09-22 07:48:20,6,26,1.6
Foster NB,1363,2011-09-22 07:48:40,7,22,1.6
Foster NB,1363,2011-09-22 07:49:00,6,25,1.6
Foster NB,1363,2011-09-22 07:49:20,4,31,1.6
Foster NB,1363,2011-09-22 07:49:40,7,26,1.6
Foster NB,1363,2011-09-22 07:50:00,8,24,1.6
Foster NB,1363,2011-09-22 07:50:20,10,24,1.6
Foster NB,1363,2011-09-22 07:50:40,9,25,1.6
Foster NB,1363,2011-09-22 07:51:00,6,19,1.6
Foster NB,1363,2011-09-22 07:51:20,0,,1.6
Foster NB,1363,2011-09-22 07:51:40,5,7,1.6
Foster NB,1363,2011-09-22 07:52:00,0,,1.6
Foster NB,1363,2011-09-22 07:52:20,5,11,1.6
Foster NB,1363,2011-09-22 07:52:40,0,,1.6
Foster NB,1363,2011-09-22 07:53:00,6,18,1.6
Foster NB,1363,2011-09-22 07:53:20,0,,1.6
Foster NB,1363,2011-09-22 07:53:40,6,17,1.6
Foster NB,1363,2011-09-22 07:54:00,0,,1.6
Foster NB,1363,2011-09-22 07:54:20,6,28,1.6
Foster NB,1363,2011-09-22 07:54:40,6,24,1.6
Foster NB,1363,2011-09-22 07:55:00,7,24,1.6
Foster NB,1363,2011-09-22 07:55:20,6,25,1.6
Foster NB,1363,2011-09-22 07:55:40,7,24,1.6
Foster NB,1363,2011-09-22 07:56:00,6,21,1.6
Foster NB,1363,2011-09-22 07:56:20,8,25,1.6
Foster NB,1363,2011-09-22 07:56:40,0,,1.6
Foster NB,1363,2011-09-22 07:57:00,9,25,1.6
Foster NB,1363,2011-09-22 07:57:20,8,21,1.6
Foster NB,1363,2011-09-22 07:57:40,8,18,1.6
Foster NB,1363,2011-09-22 07:58:00,0,,1.6
Foster NB,1363,2011-09-22 07:58:20,7,17,1.6
Foster NB,1363,2011-09-22 07:58:40,0,,1.6
Foster NB,1363,2011-09-22 07:59:00,0,,1.6
Foster NB,1363,2011-09-22 07:59:20,7,14,1.6
Foster NB,1363,2011-09-22 07:59:40,7,16,1.6
Foster NB,1363,2011-09-22 08:00:00,7,30,1.6
Foster NB,1363,2011-09-22 08:00:20,5,23,1.6
Foster NB,1363,2011-09-22 08:00:40,0,,1.6
Foster NB,1363,2011-09-22 08:01:00,7,21,1.6
Foster NB,1363,2011-09-22 08:01:20,0,,1.6
Foster NB,1363,2011-09-22 08:01:40,5,10,1.6
Foster NB,1363,2011-09-22 08:02:00,5,14,1.6
Foster NB,1363,2011-09-22 08:02:20,7,21,1.6
Foster NB,1363,2011-09-22 08:02:40,6,23,1.6
Foster NB,1363,2011-09-22 08:03:00,7,24,1.6
Foster NB,1363,2011-09-22 08:03:20,8,20,1.6
Foster NB,1363,2011-09-22 08:03:40,7,16,1.6
Foster NB,1363,2011-09-22 08:04:00,0,,1.6
Foster NB,1363,2011-09-22 08:04:20,4,8,1.6
Foster NB,1363,2011-09-22 08:04:40,8,24,1.6
Foster NB,1363,2011-09-22 08:05:00,8,18,1.6
Foster NB,1363,2011-09-22 08:05:20,8,17,1.6
Foster NB,1363,2011-09-22 08:05:40,0,,1.6
Foster NB,1363,2011-09-22 08:06:00,6,18,1.6
Foster NB,1363,2011-09-22 08:06:20,0,,1.6
Foster NB,1363,2011-09-22 08:06:40,7,13,1.6
Foster NB,1363,2011-09-22 08:07:00,9,19,1.6
Foster NB,1363,2011-09-22 08:07:20,9,20,1.6
Foster NB,1363,2011-09-22 08:07:40,9,16,1.6
Foster NB,1363,2011-09-22 08:08:00,0,,1.6
Foster NB,1363,2011-09-22 08:08:20,8,31,1.6
Foster NB,1363,2011-09-22 08:08:40,0,,1.6
Foster NB,1363,2011-09-22 08:09:00,6,28,1.6
Foster NB,1363,2011-09-22 08:09:20,0,,1.6
Foster NB,1363,2011-09-22 08:09:40,0,,1.6
Foster NB,1363,2011-09-22 08:10:00,8,31,1.6
Foster NB,1363,2011-09-22 08:10:20,0,,1.6
Foster NB,1363,2011-09-22 08:10:40,0,,1.6
Foster NB,1363,2011-09-22 08:11:00,0,,1.6
Foster NB,1363,2011-09-22 08:11:20,8,20,1.6
Foster NB,1363,2011-09-22 08:11:40,0,,1.6
Foster NB,1363,2011-09-22 08:12:00,8,27,1.6
Foster NB,1363,2011-09-22 08:12:20,0,,1.6
Foster NB,1363,2011-09-22 08:12:40,7,31,1.6
Foster NB,1363,2011-09-22 08:13:00,0,,1.6
Foster NB,1363,2011-09-22 08:13:20,7,38,1.6
Foster NB,1363,2011-09-22 08:13:40,8,41,1.6
Foster NB,1363,2011-09-22 08:14:00,0,,1.6
Foster NB,1363,2011-09-22 08:14:20,8,34,1.6
Foster NB,1363,2011-09-22 08:14:40,0,,1.6
Foster NB,1363,2011-09-22 08:15:00,8,37,1.6
Foster NB,1363,2011-09-22 08:15:20,0,,1.6
Foster NB,1363,2011-09-22 08:15:40,7,43,1.6
Foster NB,1363,2011-09-22 08:16:00,0,,1.6
Foster NB,1363,2011-09-22 08:16:20,4,43,1.6
Foster NB,1363,2011-09-22 08:16:40,0,,1.6
Foster NB,1363,2011-09-22 08:17:00,7,43,1.6
Foster NB,1363,2011-09-22 08:17:20,6,44,1.6
Foster NB,1363,2011-09-22 08:17:40,0,,1.6
Foster NB,1363,2011-09-22 08:18:00,0,,1.6
Foster NB,1363,2011-09-22 08:18:20,0,,1.6
Foster NB,1363,2011-09-22 08:18:40,6,42,1.6
Foster NB,1363,2011-09-22 08:19:00,0,,1.6
Foster NB,1363,2011-09-22 08:19:20,4,55,1.6
Foster NB,1363,2011-09-22 08:19:40,0,,1.6
Foster NB,1363,2011-09-22 08:20:00,4,40,1.6
Foster NB,1363,2011-09-22 08:20:20,0,,1.6
Foster NB,1363,2011-09-22 08:20:40,6,60,1.6
Foster NB,1363,2011-09-22 08:21:00,0,,1.6
Foster NB,1363,2011-09-22 08:21:20,8,50,1.6
Foster NB,1363,2011-09-22 08:21:40,0,,1.6
Foster NB,1363,2011-09-22 08:22:00,10,42,1.6
Foster NB,1363,2011-09-22 08:22:20,0,,1.6
Foster NB,1363,2011-09-22 08:22:40,4,42,1.6
Foster NB,1363,2011-09-22 08:23:00,0,,1.6
Foster NB,1363,2011-09-22 08:23:20,0,,1.6
Foster NB,1363,2011-09-22 08:23:40,0,,1.6
Foster NB,1363,2011-09-22 08:24:00,0,,1.6
Foster NB,1363,2011-09-22 08:24:20,0,,1.6
Foster NB,1363,2011-09-22 08:24:40,10,45,1.6
Foster NB,1363,2011-09-22 08:25:00,0,,1.6
Foster NB,1363,2011-09-22 08:25:20,8,43,1.6
Foster NB,1363,2011-09-22 08:25:40,0,,1.6
Foster NB,1363,2011-09-22 08:26:00,5,42,1.6
Foster NB,1363,2011-09-22 08:26:20,0,,1.6
Foster NB,1363,2011-09-22 08:26:40,8,50,1.6
Foster NB,1363,2011-09-22 08:27:00,0,,1.6
Foster NB,1363,2011-09-22 08:27:20,6,19,1.6
Foster NB,1363,2011-09-22 08:27:40,0,,1.6
Foster NB,1363,2011-09-22 08:28:00,3,8,1.6
Foster NB,1363,2011-09-22 08:28:20,0,,1.6
Foster NB,1363,2011-09-22 08:28:40,4,7,1.6
Foster NB,1363,2011-09-22 08:29:00,0,,1.6
Foster NB,1363,2011-09-22 08:29:20,7,19,1.6
Foster NB,1363,2011-09-22 08:29:40,0,,1.6
Foster NB,1363,2011-09-22 08:30:00,7,22,1.6
Foster NB,1363,2011-09-22 08:30:20,0,,1.6
Foster NB,1363,2011-09-22 08:30:40,9,21,1.6
Foster NB,1363,2011-09-22 08:31:00,0,,1.6
Foster NB,1363,2011-09-22 08:31:20,9,24,1.6
Foster NB,1363,2011-09-22 08:31:40,0,,1.6
Foster NB,1363,2011-09-22 08:32:00,8,24,1.6
Foster NB,1363,2011-09-22 08:32:20,0,,1.6
Foster NB,1363,2011-09-22 08:32:40,7,23,1.6
Foster NB,1363,2011-09-22 08:33:00,0,,1.6
Foster NB,1363,2011-09-22 08:33:20,7,22,1.6
Foster NB,1363,2011-09-22 08:33:40,0,,1.6
Foster NB,1363,2011-09-22 08:34:00,9,18,1.6
Foster NB,1363,2011-09-22 08:34:20,0,,1.6
Foster NB,1363,2011-09-22 08:34:40,7,23,1.6
Foster NB,1363,2011-09-22 08:35:00,0,,1.6
Foster NB,1363,2011-09-22 08:35:20,8,26,1.6
Foster NB,1363,2011-09-22 08:35:40,0,,1.6
Foster NB,1363,2011-09-22 08:36:00,5,40,1.6
Foster NB,1363,2011-09-22 08:36:20,0,,1.6
Foster NB,1363,2011-09-22 08:36:40,6,28,1.6
Foster NB,1363,2011-09-22 08:37:00,0,,1.6
Foster NB,1363,2011-09-22 08:37:20,8,19,1.6
Foster NB,1363,2011-09-22 08:37:40,0,,1.6
Foster NB,1363,2011-09-22 08:38:00,8,22,1.6
Foster NB,1363,2011-09-22 08:38:20,0,,1.6
Foster NB,1363,2011-09-22 08:38:40,8,15,1.6
Foster NB,1363,2011-09-22 08:39:00,0,,1.6
Foster NB,1363,2011-09-22 08:39:20,7,13,1.6
Foster NB,1363,2011-09-22 08:39:40,0,,1.6
Foster NB,1363,2011-09-22 08:40:00,7,23,1.6
Foster NB,1363,2011-09-22 08:40:20,0,,1.6
Foster NB,1363,2011-09-22 08:40:40,7,25,1.6
Foster NB,1363,2011-09-22 08:41:00,0,,1.6
Foster NB,1363,2011-09-22 08:41:20,7,16,1.6
Foster NB,1363,2011-09-22 08:41:40,0,,1.6
Foster NB,1363,2011-09-22 08:42:00,8,23,1.6
Foster NB,1363,2011-09-22 08:42:20,0,,1.6
Foster NB,1363,2011-09-22 08:42:40,9,27,1.6
Foster NB,1363,2011-09-22 08:43:00,0,,1.6
Foster NB,1363,2011-09-22 08:43:20,7,27,1.6
Foster NB,1363,2011-09-22 08:43:40,0,,1.6
Foster NB,1363,2011-09-22 08:44:00,9,24,1.6
Foster NB,1363,2011-09-22 08:44:20,0,,1.6
Foster NB,1363,2011-09-22 08:44:40,6,15,1.6
Foster NB,1363,2011-09-22 08:45:00,0,,1.6
Foster NB,1363,2011-09-22 08:45:20,7,18,1.6
Foster NB,1363,2011-09-22 08:45:40,0,,1.6
Foster NB,1363,2011-09-22 08:46:00,4,7,1.6
Foster NB,1363,2011-09-22 08:46:20,0,,1.6
Foster NB,1363,2011-09-22 08:46:40,6,9,1.6
Foster NB,1363,2011-09-22 08:47:00,0,,1.6
Foster NB,1363,2011-09-22 08:47:20,8,13,1.6
Foster NB,1363,2011-09-22 08:47:40,0,,1.6
Foster NB,1363,2011-09-22 08:48:00,7,23,1.6
Foster NB,1363,2011-09-22 08:48:20,0,,1.6
Foster NB,1363,2011-09-22 08:48:40,5,12,1.6
Foster NB,1363,2011-09-22 08:49:00,0,,1.6
Foster NB,1363,2011-09-22 08:49:20,5,20,1.6
Foster NB,1363,2011-09-22 08:49:40,0,,1.6
Foster NB,1363,2011-09-22 08:50:00,6,15,1.6
Foster NB,1363,2011-09-22 08:50:20,0,,1.6
Foster NB,1363,2011-09-22 08:50:40,7,12,1.6
Foster NB,1363,2011-09-22 08:51:00,0,,1.6
Foster NB,1363,2011-09-22 08:51:20,6,12,1.6
Foster NB,1363,2011-09-22 08:51:40,0,,1.6
Foster NB,1363,2011-09-22 08:52:00,5,11,1.6
Foster NB,1363,2011-09-22 08:52:20,0,,1.6
Foster NB,1363,2011-09-22 08:52:40,4,11,1.6
Foster NB,1363,2011-09-22 08:53:00,0,,1.6
Foster NB,1363,2011-09-22 08:53:20,7,15,1.6
Foster NB,1363,2011-09-22 08:53:40,0,,1.6
Foster NB,1363,2011-09-22 08:54:00,6,13,1.6
Foster NB,1363,2011-09-22 08:54:20,0,,1.6
Foster NB,1363,2011-09-22 08:54:40,5,16,1.6
Foster NB,1363,2011-09-22 08:55:00,0,,1.6
Foster NB,1363,2011-09-22 08:55:20,5,13,1.6
Foster NB,1363,2011-09-22 08:55:40,0,,1.6
Foster NB,1363,2011-09-22 08:56:00,6,11,1.6
Foster NB,1363,2011-09-22 08:56:20,0,,1.6
Foster NB,1363,2011-09-22 08:56:40,6,13,1.6
Foster NB,1363,2011-09-22 08:57:00,0,,1.6
Foster NB,1363,2011-09-22 08:57:20,8,13,1.6
Foster NB,1363,2011-09-22 08:57:40,0,,1.6
Foster NB,1363,2011-09-22 08:58:00,5,19,1.6
Foster NB,1363,2011-09-22 08:58:20,0,,1.6
Foster NB,1363,2011-09-22 08:58:40,6,18,1.6
Foster NB,1363,2011-09-22 08:59:00,0,,1.6
Foster NB,1363,2011-09-22 08:59:20,7,23,1.6
Foster NB,1363,2011-09-22 08:59:40,0,,1.6
Foster NB,1363,2011-09-22 09:00:00,,,1.6
Foster NB,1363,2011-09-22 09:00:20,,,1.6
Foster NB,1363,2011-09-22 09:00:40,7,14,1.6
Foster NB,1363,2011-09-22 09:01:00,4,5,1.6
Foster NB,1363,2011-09-22 09:01:20,6,8,1.6
Foster NB,1363,2011-09-22 09:01:40,3,13,1.6
Foster NB,1363,2011-09-22 09:02:00,4,12,1.6
Foster NB,1363,2011-09-22 09:02:20,3,12,1.6
Foster NB,1363,2011-09-22 09:02:40,5,13,1.6
Foster NB,1363,2011-09-22 09:03:00,6,12,1.6
Foster NB,1363,2011-09-22 09:03:20,6,14,1.6
Foster NB,1363,2011-09-22 09:03:40,7,16,1.6
Foster NB,1363,2011-09-22 09:04:00,5,13,1.6
Foster NB,1363,2011-09-22 09:04:20,4,11,1.6
Foster NB,1363,2011-09-22 09:04:40,6,14,1.6
Foster NB,1363,2011-09-22 09:05:00,4,14,1.6
Foster NB,1363,2011-09-22 09:05:20,6,20,1.6
Foster NB,1363,2011-09-22 09:05:40,5,13,1.6
Foster NB,1363,2011-09-22 09:06:00,6,17,1.6
Foster NB,1363,2011-09-22 09:06:20,8,23,1.6
Foster NB,1363,2011-09-22 09:06:40,6,21,1.6
Foster NB,1363,2011-09-22 09:07:00,6,13,1.6
Foster NB,1363,2011-09-22 09:07:20,6,12,1.6
Foster NB,1363,2011-09-22 09:07:40,6,22,1.6
Foster NB,1363,2011-09-22 09:08:00,8,21,1.6
Foster NB,1363,2011-09-22 09:08:20,5,18,1.6
Foster NB,1363,2011-09-22 09:08:40,8,12,1.6
Foster NB,1363,2011-09-22 09:09:00,7,16,1.6
Foster NB,1363,2011-09-22 09:09:20,5,15,1.6
Foster NB,1363,2011-09-22 09:09:40,8,20,1.6
Foster NB,1363,2011-09-22 09:10:00,5,18,1.6
Foster NB,1363,2011-09-22 09:10:20,6,12,1.6
Foster NB,1363,2011-09-22 09:10:40,7,17,1.6
Foster NB,1363,2011-09-22 09:11:00,9,24,1.6
Foster NB,1363,2011-09-22 09:11:20,6,22,1.6
Foster NB,1363,2011-09-22 09:11:40,8,26,1.6
Foster NB,1363,2011-09-22 09:12:00,4,30,1.6
Foster NB,1363,2011-09-22 09:12:20,6,23,1.6
Foster NB,1363,2011-09-22 09:12:40,8,20,1.6
